,tweet_id,sentiment,content
19436,1966263865,negative,forgot to renew my drivers license
19437,1966263995,negative,was just about to try and  dl the sims 3 but realize my pc don't meet the standard requirements  i need new pc lol!!!
19438,1966264284,negative,The jetway feels like the seventh layer of hell. Oh and there are way too many babies on this flight. And I forgot my Bose.
19439,1966264373,negative,My cats sick.
19440,1966264750,negative,I really need to invest in an elliptical machine... Running with shin splints sucks!!
19441,1966264837,negative,"Alex slammed her head into the edge of the table about 30 min ago.  She's going to have a nice, blue bruise."
19443,1966265183,negative,@ Kosme -&gt; careful or you're going to be like me; updating websites and such on a Friday night
19444,1966265378,negative,everyone has left me and gone to bed
19445,1966266177,negative,@kickzfadayz Our boy better get it in tonight!!!! Or it's all over
19446,1966266213,positive,@Anthony_y_Tony I had Pad Thai 3 times last night  ragoons LOL yumb
19447,1966266263,negative,i want to join drama practice today but i can't
19448,1966266721,negative,is very hungover
19449,1966267210,negative,@ltyson yay asap lol awwh I miss our friday night happy hours even luna del sea and the &quot;boy&quot; hahahaha
19450,1966267233,negative,"Jesus...I'm being SLAMMED via DM's from the Papaya lobbyists.  OK. Holy crap: Mangosteen, Durian or Papaya...or cybersecurity on a stick."
19451,1966267286,negative,"@ClaireSale Poor Beta, I took him to Seattle, riding on my lap on the plane. He was happy here until our week long outage-cold did him in"
19452,1966267369,negative,aw now where's that little asian girl who runs round pooping her pants in public? i miss laughing at her.
19454,1966267601,negative,@bwexxx  i hope you hoes are having so much fun...not TOO much without me though lol
19455,1966267607,negative,@Savfortomorrow I thought I was doing pretty good; I guess not. Bummer.
19456,1966267690,negative,@Nevidge20 Kennedy was re-injured at RAW on Monday. He's got s serious muscle issue in his back and a broken wrist.
19458,1966268064,negative,"Took calculus exam today, I think that I did well. I messed up one derivative identity though  Well, I never miss that one again."
19459,1966268113,negative,I miss him soooo much  not gonna see him for 2-3 months
19460,1966268117,negative,@akte a couple of YEARS? I may die without my Kateage.  *keeps fingers crossed for you tho*
19462,1966268324,negative,I lost my voice
19464,1966268541,negative,"woke up early this morning  not happy bout that, headache, dizzy can't breathe, yeh im still sick"
19465,1966268588,positive,"Didn't win a Lammy last night  but happy for Scott Sherman, who did. Walked my feet off at BEA today."
19466,1966268651,positive,@jeseekuhluv Yea I think I waited to long. oh well. thats cool. I should have signed up for more but I'm already done with core classes
19467,1966269124,negative,*cough cough hack hack
19468,1966269363,negative,"reaons not worth it; drunk for no reason, depressed about revision, nothing happened. Reason's worth it:Matt, ...after that? i dunno"
19469,1966269734,positive,The nocturnal serendipity... Kashmir is an important means to that end...
19470,1966269812,negative,said final farewells to roommate.  almost finished packing then it's dc or bust on the 3rd. california: i divorce you x 3!
19471,1966269898,positive,@LovelyAaris That's not fair! I'm hungry as hell
19473,1966270601,negative,@ThisStarChild aww please explain &quot;botts&quot; I am all 'fused....
19475,1966270804,negative,got new sneaks today..can't wait to break them in..stupid rain
19476,1966270818,negative,@hannahxmakeup my stupid putet won't let me go to your chat
19477,1966271256,positive,@slonecker ...thanks for the shout out...you might be right about the starving thing....     little lol
19478,1966272672,negative,"@philwade unfortunatly, just about to start making my way home  but via Singapore for a gig too, so fun ain't over  just yet ;)"
19479,1966272724,negative,lotsa water. it's already dark out
19480,1966273796,negative,Sitting in traffic while my car gets rained on. Just washed it on Sunday. Doesn't the weather know this is California?
19481,1966273801,negative,@wesleyadamquinn i missed the chicago show  boo me.
19483,1966274031,negative,"@JoeRuiz Ahhh, I slept through the game.  I'm gonna try my best to watch tomorrow though. I hope we play Army."
19484,1966274755,negative,@TinPanAlley Sorry bro  That's rough.
19485,1966275398,negative,I'm sad to take off the suit b/c I know I'm not going to get to wear one again for a long time
19486,1966275459,negative,@chopperdave12 i think im just going to wind up going Home and go to bed
19488,1966276308,negative,@MmMmMshell I miss having u as a roommate
19489,1966276369,negative,I'm really enjoying pins and needles in my legs at 01:28 in the morning... Not
19490,1966276372,negative,"Bored and kinda lonely, my parents went up to the lake. I didn't have a friend to bring up so i knew i was bored and didn't go."
19493,1966276795,negative,@BSBVBK im trying to fix it.. it doesnt do it  and its &quot;ahi dios mio&quot; but u did good lol
19495,1966277050,negative,Plans were taking flight to go out tonight but they're now sinking in the Hudson since I have to work in he morning. Stupid bird strike.
19496,1966277105,negative,"Coming to the end of a looooong day. Good new is, I got everything done! Bad news- I gotta wake up @ 4:45am tomorrow for work!"
19497,1966277344,negative,oh God! Bicycle accident just across the street from our house. I think fatal. Cyclist died near same place 2 yrs ago. We need bike lanes
19499,1966277887,negative,is SOOOOO hungry right now! Should've eaten before this wedding.
19500,1966278016,negative,I'm bored. No internet. I haven't made it downtown or to the beach yet.
19501,1966278111,negative,Im hungry and its cold
19502,1966278882,positive,poker night instead of kate voegele.... i guess it'll do....
19504,1966279114,positive,@LizMyxx okay...just eat cookies &amp;&amp; not share with me lol
19505,1966279165,negative,"@djflykid Ooooh, boo!  We only see each other at the bar (at @titusofalltime's well) or miss each other! I'll make a pt of stopping by! ;)"
19506,1966279195,positive,@spootychild omfg I have been DOWNING them they are so tasty. I ate almost all of them with Lo
19508,1966279219,positive,"passed my drivers test! i can drive!...oh wait, i don't turn 16 till october"
19509,1966279229,positive,Scramming a little early. Nibs sounds pathetic.
19510,1966279637,negative,is working tomorrow all day so can't do anything tonight  Whats the plan for Saturday?
19512,1966280273,negative,@keeleykerrins Dear god i hope they save it.  http://www.the-impossible-project.com/
19514,1966280562,negative,"hey there @larkn0298 how are you going? looking forward to weekend, sadly im workin both sat sun"
19515,1966280573,negative,"@ZackRabbit i chewed up a Starbucks and a Subway gift card at Christmas time, I got in big trouble. I not allowed near purse."
19516,1966280593,negative,@ahewitt Me too
19517,1966280621,negative,@ladebelle yeah it's a double edged sword. So I guess we dead on new stories?
19520,1966281290,negative,"Feels really sick. Just puked my guts out.    help, please."
19521,1966281309,negative,@Cara62442 Just read those tweets and it sounded like i was getting on at you . I swear not what I meant to do
19523,1966281790,negative,Trying to watch Boys Before Flowers online. Streaming sucks and my wireless is crappy too
19524,1966282001,positive,@mfrancella I have yet to even get out to play this year  soon I hope!
19525,1966282914,positive,@aub311 Dang me too! It's only a 4 hour drive! Too bad it's my daughters 1st bday party  it's hosted by Donnie
19526,1966283346,negative,"@KimSherrell maybe its because my computer committed suicide this week, but your &quot;faves&quot; link wont load"
19528,1966284027,negative,@anwith1n Missed you at LoDo's
19529,1966284042,negative,@refuse2bdefined nooo!! not too busy for you! EVER! SRSLY!  you are my pal! I'm not yet familiar with iphone twitter
19530,1966284405,negative,"I so want to be a part of Windows Clubhouse, but my WL Spaces blog is random, and not the place where I share Windows stuff"
19531,1966284504,negative,@RealSmoothieLuv nope no love
19532,1966284695,positive,@HelenCrozier Yes- It was fun to connect with her! Pls tell her hello- can't find her on Twitter.
19533,1966284805,negative,"@KRITM awe I am sorry, probably true."
19534,1966285010,positive,Headache  hanging out with my puffy. I love him &lt;3
19535,1966285478,negative,Why does twitter eat my DM's?  Not happy
19536,1966285480,negative,Swollen face.....again
19537,1966285858,negative,Cleaning my house on a Friday night
19540,1966286340,negative,@DonnieWahlberg baby I'm in maryland I'm NOT gonna make it  BUT I will see ur sexy ass next sat in camden VIP....come early n hang!!!!!
19541,1966286456,negative,has on music at work today its so painful
19542,1966286540,negative,"@socilover I wish I can see that. They have CNN here again, with no volume."
19544,1966287377,negative,feeling sick and wondering if I should get out of bed to go throw up or just go to sleep...
19545,1966287552,negative,@BuffaloLass87 I'm so sorry  do you want me to call? If not I will be on aim in a couple of hours if you need to vent
19546,1966287740,negative,@elmoberry @ejc7 - MISS YOU TWO!!! Find it random how all form of communication slows when I'm at home   -  I MISS LE2!! xxxx
19547,1966288117,positive,"a reply from @zackalltimelow would  make my life, he replies usually to the people who call him gay, then he tells them he willblok them"
19548,1966288439,negative,"chillin, wish i was with my pals in il"
19549,1966288477,negative,@Ur_Obsession lol but its only gonna be 80  the water will prob be cold as heck...
19550,1966288898,positive,"1.2 mile run and 450 meter swim, things are looking better and better... Laying off the bike today"
19551,1966289200,negative,@DonnieWahlberg The Disney Store is not treating me to well with hours  I realy want to go on 6/13. I willdo anythig to go to the show ;-)
19552,1966289440,negative,@mommy41402 yeah i need his fricken cell number ive tried his home for months and hes too busy. i miss braddddddddd
19553,1966289527,negative,@ChasityNichole No dice...I searched it in the &quot;Help&quot; area...just a problem some people have.  It would have been hot...oh well
19554,1966289760,negative,so far I've tried to kill myself TWICE in the 15 mins I've been outside by tripping on stupid things.  I knew I should've stayed in bed.
19555,1966289826,negative,@BMatt95 ohhh. hm. I don't want to screw mine up
19558,1966290770,negative,twitter has spam!!?? oh no
19559,1966290774,negative,@katevoegele I wish you weren't going to a 19+ venue in Vancouver
19561,1966290920,negative,@funkylovin  on your ani?  sorry
19563,1966291109,negative,I have trouble with Starship troopers. They're mean to the great big pink bug.
19564,1966292195,positive,"@Charified sadly, I don't   hehe"
19565,1966292206,negative,"@DonnieWahlberg - l'd come if u could, but Australia is just too far away"
